Conver,Conver,corr,corr,Diction,Diction,DisVoice,DisVoice,LIWC,LIWC,OpenSmile,OpenSmile
,,F80_affectby_F67,0.06826968352665437,,,,,,,pcm_intensity_sma_quartile1_mean,0.07621183244624866
,,F12_affectby_F32,0.06873100478617955,,,,,,,mfcc_sma[12]_kurtosis_mean,0.07646685603578934
,,F85_affectby_F66,0.06873100478617955,,,,,,,mfcc_sma[6]_amean_std,0.07697302261825902
,,F60_affectby_F86,0.06873100478617955,,,,,,,mfcc_sma_de[12]_minPos_std,0.07697302261825902
,,F20_affectby_F21,0.06919488468131951,,,,,,,lspFreq_sma_de[7]_minPos_std,0.07697302261825902
,,F4_affectby_F34,0.06919488468131951,,,,,,,mfcc_sma_de[11]_linregerrQ_min,0.07769858697683699
,,F71_affectby_F38,0.06919488468131951,,,,,,,mfcc_sma[10]_iqr2-3_max,0.07799354817538019
,,F55_affectby_F10,0.06919488468131951,,,,,,,F0env_sma_de_iqr2-3_std,0.07799354817538019
,,F44_affectby_F5,0.06919488468131951,,,,,,,F0_sma_de_min_min,0.07810262693354551
,,F75_affectby_F5,0.06919488468131951,,,,,,,mfcc_sma_de[2]_stddev_min,0.07821189305880183
,,F58_affectby_F67,0.06919488468131951,,,,,,,F0_sma_linregerrQ_max,0.07824955927551838
,,F25_affectby_F78,0.06966133309602082,,,,,,,mfcc_sma_de[8]_linregerrA_mean,0.07850792709834668
,,F11_affectby_F56,0.06966133309602082,,,,,,,pcm_loudness_sma_de_quartile2_std,0.07850792709834668
,,F3_affectby_F51,0.06966133309602082,,,,,,,pcm_zcr_sma_de_linregc2_max,0.07876598249397837
,,F71_affectby_F47,0.06966133309602082,,,,,,,mfcc_sma_de[9]_iqr1-3_min,0.07928287619156037
,,F63_affectby_F48,0.06966133309602082,,,,,,,lspFreq_sma_de[0]_stddev_min,0.07950690527246292
,,F82_affectby_F6,0.06966133309602082,,,,,,,mfcc_sma_de[10]_max_std,0.07954496712445339
,,F88_affectby_F43,0.06966133309602082,,,,,,,F0env_sma_amean_std,0.07954496712445339
,,F17_affectby_F3,0.07013035992138664,,,,,,,pcm_loudness_sma_quartile2_std,0.07954496712445339
,,F15_affectby_F1,0.07013035992138664,,,,,,,lspFreq_sma[6]_quartile3_mean,0.07954496712445339
,,F60_affectby_F84,0.07060197505545346,,,,,,,mfcc_sma[7]_iqr2-3_min,0.07971770724995739
,,F23_affectby_F68,0.07107618840293797,,,,,,,voiceProb_sma_de_iqr1-3_max,0.08006764819128123
,,F80_affectby_F59,0.07107618840293797,,,,,,,mfcc_sma_de[12]_maxPos_std,0.08006764819128123
,,F16_affectby_F49,0.07107618840293797,,,,,,,mfcc_sma_de[7]_iqr1-2_min,0.08058917948653285
,,F34_affectby_F14,0.07107618840293797,,,,,,,mfcc_sma[2]_linregerrQ_mean,0.08059311660644175
,,F62_affectby_F79,0.07155300987501043,,,,,,,pcm_loudness_sma_de_amean_std,0.08059311660644175
,,F41_affectby_F16,0.07155300987501043,,,,,,,mfcc_sma[6]_quartile2_std,0.08059311660644175
,,F59_affectby_F29,0.07155300987501043,,,,,,,lspFreq_sma[6]_quartile2_mean,0.08112138235638341
,,F75_affectby_F88,0.07155300987501043,,,,,,,lspFreq_sma[6]_amean_mean,0.08112138235638341
,,F55_affectby_F69,0.07155300987501043,,,,,,,mfcc_sma_de[5]_stddev_max,0.08165245542893644
,,F63_affectby_F72,0.07203244938906879,,,,,,,mfcc_sma[1]_range_mean,0.082186345813044
,,F64_affectby_F7,0.07203244938906879,,,,,,,mfcc_sma_de[9]_range_std,0.082186345813044
,,F79_affectby_F41,0.07203244938906879,,,,,,,lspFreq_sma[1]_minPos_std,0.08272306349844025
,,F7_affectby_F63,0.07203244938906879,,,,,,,pcm_zcr_sma_de_quartile2_std,0.08272306349844025
,,F16_affectby_F78,0.07203244938906879,,,,,,,mfcc_sma[9]_min_mean,0.08272306349844025
,,F63_affectby_F30,0.07203244938906879,,,,,,,mfcc_sma_de[10]_amean_max,0.08380502073460483
,,F9_affectby_F57,0.07251451686847082,,,,,,,voiceProb_sma_de_kurtosis_std,0.08380502073460483
,,F79_affectby_F81,0.07251451686847082,,,,,,,pcm_zcr_sma_iqr1-2_mean,0.08380502073460483
,,F16_affectby_F62,0.07251451686847082,,,,,,,pcm_loudness_sma_de_max_min,0.08380502073460483
,,F11_affectby_F87,0.07299922224229059,,,,,,,lspFreq_sma[0]_stddev_mean,0.08435028026652495
,,F19_affectby_F41,0.07299922224229059,,,,,,,mfcc_sma[8]_range_std,0.08435028026652495
,,F15_affectby_F56,0.07299922224229059,,,,,,,mfcc_sma[9]_quartile2_min,0.08435028026652495
,,F83_affectby_F3,0.07299922224229059,,,,,,,mfcc_sma[12]_linregc2_min,0.08435028026652495
,,F58_affectby_F48,0.07299922224229059,,,,,,,mfcc_sma[6]_linregc2_std,0.08435028026652495
,,F80_affectby_F64,0.07299922224229059,,,,,,,lspFreq_sma[5]_linregerrA_min,0.08440551049033196
,,F53_affectby_F70,0.07299922224229059,,,,,,,mfcc_sma_de[1]_linregerrQ_min,0.08458948612185915
,,F39_affectby_F42,0.07299922224229059,,,,,,,mfcc_sma_de[4]_iqr1-2_min,0.08496034355466273
,,F45_affectby_F72,0.07299922224229059,,,,,,,mfcc_sma_de[1]_iqr2-3_min,0.08497234099236838
,,F86_affectby_F13,0.07299922224229059,,,,,,,mfcc_sma[6]_kurtosis_max,0.08514134155278402
,,F77_affectby_F49,0.07348657544511922,,,,,,,mfcc_sma[11]_quartile2_min,0.08544941110929404
,,F78_affectby_F15,0.07348657544511922,,,,,,,lspFreq_sma[6]_max_mean,0.08544941110929404
,,F43_affectby_F27,0.07348657544511922,,,,,,,mfcc_sma[12]_quartile1_min,0.08544941110929404
,,F46_affectby_F43,0.07348657544511922,,,,,,,mfcc_sma[11]_min_max,0.08600330239879644
,,F68_affectby_F48,0.07397658641675309,,,,,,,mfcc_sma_de[11]_skewness_std,0.08600330239879644
,,F33_affectby_F20,0.07397658641675804,,,,,,,lspFreq_sma_de[0]_quartile1_std,0.08600330239879644
,,F13_affectby_F63,0.07397658641675804,,,,,,,mfcc_sma[1]_min_max,0.08600330239879644
,,F70_affectby_F56,0.07397658641675804,,,,,,,mfcc_sma_de[8]_max_min,0.08656009091780546
,,F39_affectby_F27,0.07446926510199574,,,,,,,mfcc_sma_de[5]_linregc1_min,0.08656009091780546
,,F34_affectby_F22,0.07446926510199574,,,,,,,mfcc_sma[8]_linregerrA_min,0.086629940943035
,,F71_affectby_F78,0.07446926510199574,,,,,,,mfcc_sma[8]_kurtosis_max,0.08697836914865978
,,F28_affectby_F86,0.07446926510199574,,,,,,,F0_sma_linregerrA_max,0.08711907924344524
,,F42_affectby_F78,0.07446926510199574,,,,,,,mfcc_sma[1]_linregc1_std,0.08711978665271476
,,F10_affectby_F57,0.07446926510199574,,,,,,,mfcc_sma_de[7]_linregc1_std,0.08711978665271476
,,F23_affectby_F6,0.07446926510199574,,,,,,,lspFreq_sma_de[5]_max_std,0.08711978665271476
,,F2_affectby_F52,0.07446926510199574,,,,,,,lspFreq_sma[6]_linregc2_max,0.08711978665271476
,,F12_affectby_F44,0.0749646214503967,,,,,,,mfcc_sma_de[12]_iqr2-3_min,0.08721102458352092
,,F56_affectby_F60,0.0749646214503967,,,,,,,pcm_loudness_sma_linregc1_mean,0.08768186721570724
,,F43_affectby_F24,0.0749646214503967,,,,,,,F0env_sma_quartile2_std,0.0876823995882367
,,F15_affectby_F29,0.0749646214503967,,,,,,,lspFreq_sma[3]_quartile2_min,0.0876823995882367
,,F37_affectby_F11,0.0749646214503967,,,,,,,mfcc_sma[8]_linregerrQ_min,0.0877597770670879
,,F6_affectby_F31,0.07546266541597946,,,,,,,voiceProb_sma_quartile1_std,0.08824793970709251
,,F4_affectby_F57,0.07546266541597946,,,,,,,F0env_sma_de_iqr1-3_std,0.08824793970709251
,,F6_affectby_F33,0.07546266541597946,,,,,,,mfcc_sma_de[6]_skewness_max,0.08864328337277022
,,F25_affectby_F20,0.07546266541597946,,,,,,,F0env_sma_de_linregerrA_std,0.08881641698977055
,,F30_affectby_F28,0.07546266541597946,,,,,,,lspFreq_sma[0]_min_min,0.08881641698977055
,,F4_affectby_F84,0.07546266541597946,,,,,,,lspFreq_sma_de[7]_quartile1_max,0.08881641698977055
,,F16_affectby_F87,0.07596340695702548,,,,,,,mfcc_sma[5]_stddev_min,0.08890146889033107
,,F24_affectby_F12,0.07596340695702548,,,,,,,lspFreq_sma_de[4]_iqr2-3_std,0.08938784141417722
,,F29_affectby_F35,0.07596340695702548,,,,,,,lspFreq_sma_de[3]_linregerrQ_std,0.08938784141417722
,,F59_affectby_F77,0.07596340695702548,,,,,,,lspFreq_sma[0]_linregerrQ_std,0.08938784141417722
,,F5_affectby_F29,0.07596340695702548,,,,,,,mfcc_sma[7]_iqr1-3_min,0.08945934185062734
,,F71_affectby_F50,0.07596340695702548,,,,,,,lspFreq_sma[6]_quartile1_mean,0.08996222295543328
,,F71_affectby_F22,0.07596340695702548,,,,,,,mfcc_sma[9]_linregerrA_std,0.08996222295543328
,,F11_affectby_F53,0.07596340695702548,,,,,,,voiceProb_sma_de_amean_std,0.08996222295543328
,,F80_affectby_F65,0.07596340695702548,,,,,,,lspFreq_sma[3]_skewness_mean,0.08996222295543328
,,F67_affectby_F60,0.07596340695702548,,,,,,,lspFreq_sma_de[2]_amean_mean,0.09053866917998163
,,F67_affectby_F6,0.07596340695702548,,,,,,,mfcc_sma_de[3]_minPos_std,0.09053957158547074
,,F1_affectby_F7,0.07646685603578934,,,,,,,F0env_sma_quartile3_std,0.09053957158547074
,,F71_affectby_F79,0.07646685603578934,,,,,,,lspFreq_sma[4]_quartile2_max,0.09053957158547074
,,F27_affectby_F16,0.07646685603578934,,,,,,,mfcc_sma[11]_linregc2_max,0.09053957158547074
,,F11_affectby_F6,0.07646685603578934,,,,,,,voiceProb_sma_de_max_max,0.09111989727282983
,,F43_affectby_F33,0.07646685603578934,,,,,,,mfcc_sma_de[6]_amean_max,0.09111989727282983
,,F35_affectby_F86,0.07646685603578934,,,,,,,F0env_sma_max_std,0.09170320998232004
,,F36_affectby_F32,0.07646685603578934,,,,,,,lspFreq_sma_de[5]_iqr1-2_std,0.09170320998232004
,,F67_affectby_F83,0.07646685603578934,,,,,,,mfcc_sma[11]_min_mean,0.09170320998232004
,,F88_affectby_F79,0.07697302261825902,,,,,,,pcm_loudness_sma_kurtosis_max,0.0922790252144538
,,F59_affectby_F3,0.07697302261825902,,,,,,,lspFreq_sma[1]_linregc1_std,0.09228951967476229
,,F25_affectby_F1,0.07697302261825902,,,,,,,mfcc_sma_de[7]_linregc2_max,0.09228951967476229
,,F86_affectby_F52,0.07748191667389709,,,,,,,lspFreq_sma_de[0]_quartile2_mean,0.09228951967476229
,,F9_affectby_F46,0.07748191667389709,,,,,,,lspFreq_sma_de[7]_quartile2_min,0.09228951967476229
,,F9_affectby_F52,0.07748191667389709,,,,,,,mfcc_sma[7]_linregerrA_min,0.09239849111736985
,,F69_affectby_F87,0.07748191667389709,,,,,,,lspFreq_sma_de[4]_iqr1-2_min,0.09247064754496723
,,F8_affectby_F82,0.07748191667389709,,,,,,,mfcc_sma_de[8]_linregerrA_min,0.0925548995360924
,,F12_affectby_F19,0.07799354817538019,,,,,,,mfcc_sma_de[3]_kurtosis_mean,0.0928788363066286
,,F65_affectby_F40,0.07799354817538019,,,,,,,mfcc_sma_de[3]_quartile3_min,0.0928788363066286
,,F29_affectby_F32,0.07799354817538019,,,,,,,lspFreq_sma_de[0]_quartile2_max,0.09347116982981256
,,F3_affectby_F69,0.07799354817538019,,,,,,,pcm_loudness_sma_amean_std,0.09347116982981256
,,F60_affectby_F82,0.07799354817538019,,,,,,,mfcc_sma_de[3]_kurtosis_std,0.09347116982981256
,,F48_affectby_F77,0.07850792709834668,,,,,,,F0env_sma_iqr1-3_max,0.0940665301912717
,,F81_affectby_F62,0.07850792709834668,,,,,,,mfcc_sma[9]_quartile3_min,0.0940665301912717
,,F16_affectby_F41,0.07850792709834668,,,,,,,mfcc_sma[12]_linregc1_mean,0.0940665301912717
,,F47_affectby_F6,0.07850792709834668,,,,,,,lspFreq_sma_de[2]_linregerrQ_std,0.0940665301912717
,,F14_affectby_F6,0.07902506342112046,,,,,,,mfcc_sma_de[5]_quartile3_max,0.09466492733277945
,,F62_affectby_F81,0.07902506342112046,,,,,,,lspFreq_sma[2]_linregerrA_std,0.09466492733277945
,,F9_affectby_F40,0.07902506342112046,,,,,,,mfcc_sma_de[3]_linregc1_min,0.09466492733277945
,,F27_affectby_F22,0.07902506342112046,,,,,,,mfcc_sma_de[11]_linregerrA_std,0.09466492733277945
,,F54_affectby_F62,0.07902506342112046,,,,,,,mfcc_sma_de[9]_skewness_min,0.0950551076850546
,,F10_affectby_F51,0.07902506342112046,,,,,,,lspFreq_sma[6]_quartile1_max,0.09526637119056833
,,F23_affectby_F11,0.07902506342112046,,,,,,,mfcc_sma_de[10]_kurtosis_mean,0.09526637119056833
,,F82_affectby_F79,0.07954496712445339,,,,,,,lspFreq_sma_de[3]_kurtosis_mean,0.09526637119056833
,,F21_affectby_F68,0.07954496712445339,,,,,,,mfcc_sma[5]_quartile3_std,0.09526637119056833
,,F15_affectby_F87,0.07954496712445339,,,,,,,lspFreq_sma[3]_stddev_min,0.0953963240609846
,,F75_affectby_F10,0.07954496712445339,,,,,,,lspFreq_sma_de[6]_kurtosis_max,0.09566840420235417
,,F84_affectby_F46,0.07954496712445339,,,,,,,lspFreq_sma[0]_iqr1-3_min,0.09577571347135957
,,F70_affectby_F63,0.07954496712445339,,,,,,,lspFreq_sma[0]_range_mean,0.09587087169508621
,,F51_affectby_F20,0.08006764819128123,,,,,,,F0_sma_linregc2_min,0.09647526811375942
,,F17_affectby_F50,0.08006764819128123,,,,,,,lspFreq_sma[2]_min_min,0.09647843877060935
,,F86_affectby_F21,0.08006764819128123,,,,,,,voiceProb_sma_de_quartile2_max,0.09647843877060935
,,F79_affectby_F68,0.08006764819128123,,,,,,,voiceProb_sma_stddev_max,0.09647843877060935
,,F79_affectby_F62,0.08059311660644175,,,,,,,mfcc_sma_de[3]_skewness_mean,0.097089082335034
,,F84_affectby_F39,0.08059311660644175,,,,,,,pcm_loudness_sma_quartile2_mean,0.09708908233504125
,,F21_affectby_F71,0.08059311660644175,,,,,,,lspFreq_sma[5]_stddev_min,0.09723209164133315
,,F69_affectby_F24,0.08059311660644175,,,,,,,lspFreq_sma[2]_quartile2_min,0.09770281229949589
,,F8_affectby_F67,0.08059311660644175,,,,,,,mfcc_sma[1]_iqr2-3_mean,0.09770281229949589
,,F85_affectby_F67,0.08059311660644175,,,,,,,mfcc_sma[8]_stddev_std,0.09770281229949589
,,F56_affectby_F9,0.08059311660644175,,,,,,,lspFreq_sma[0]_linregc2_min,0.09770281229949589
,,F21_affectby_F3,0.08112138235638341,,,,,,,mfcc_sma[3]_iqr1-3_max,0.09831963856807022
,,F33_affectby_F17,0.08112138235638341,,,,,,,mfcc_sma[3]_linregc2_max,0.09831963856807022
,,F49_affectby_F23,0.08112138235638341,,,,,,,lspFreq_sma[2]_iqr1-3_min,0.09890651383769504
,,F6_affectby_F70,0.08112138235638341,,,,,,,mfcc_sma_de[7]_iqr1-2_mean,0.09893957103750227
,,F61_affectby_F62,0.08165245542893644,,,,,,,mfcc_sma[9]_quartile1_min,0.09893957103750227
,,F74_affectby_F54,0.08165245542893644,,,,,,,lspFreq_sma[6]_min_mean,0.09893957103750227
,,F85_affectby_F76,0.08165245542894198,,,,,,,mfcc_sma[5]_minPos_std,0.09893957103750227
,,F58_affectby_F87,0.082186345813044,,,,,,,mfcc_sma[5]_kurtosis_std,0.09893957103750227
,,F28_affectby_F65,0.082186345813044,,,,,,,mfcc_sma[6]_range_min,0.09909599336519452
,,F69_affectby_F14,0.082186345813044,,,,,,,F0_sma_de_linregc1_max,0.09956261959683774
,,F41_affectby_F87,0.082186345813044,,,,,,,mfcc_sma_de[2]_quartile1_max,0.09956261959683774
,,F26_affectby_F50,0.082186345813044,,,,,,,lspFreq_sma_de[3]_quartile3_std,0.09956261959683774
,,F7_affectby_F55,0.082186345813044,,,,,,,pcm_zcr_sma_de_maxPos_std,0.09956261959683774
,,F80_affectby_F21,0.082186345813044,,,,,,,pcm_intensity_sma_de_iqr1-2_min,0.09979496238725555
,,F8_affectby_F7,0.08272306349844025,,,,,,,mfcc_sma_de[2]_kurtosis_min,0.09985206462110477
,,F9_affectby_F39,0.08272306349844025,,,,,,,mfcc_sma[2]_linregerrQ_std,0.10018879412716838
,,F41_affectby_F22,0.08272306349844025,,,,,,,mfcc_sma[8]_iqr2-3_std,0.10018879412716838
,,F57_affectby_F48,0.08272306349844025,,,,,,,lspFreq_sma[0]_iqr2-3_min,0.10037738383955754
,,F36_affectby_F21,0.08272306349844025,,,,,,,mfcc_sma_de[11]_min_min,0.10081810450126946
,,F41_affectby_F68,0.08326261847543794,,,,,,,mfcc_sma_de[8]_quartile3_std,0.10081810450126946
,,F48_affectby_F86,0.08326261847543794,,,,,,,mfcc_sma_de[12]_min_min,0.10145056058330433
,,F53_affectby_F38,0.08326261847543794,,,,,,,voiceProb_sma_quartile3_max,0.10145056058330433
,,F67_affectby_F1,0.08326261847543794,,,,,,,mfcc_sma[3]_quartile1_std,0.10145056058330433
,,F59_affectby_F42,0.08380502073460483,,,,,,,lspFreq_sma_de[0]_quartile1_max,0.10145056058330433
,,F69_affectby_F78,0.08380502073460483,,,,,,,mfcc_sma[6]_minPos_std,0.10145056058330433
,,F15_affectby_F6,0.08380502073460483,,,,,,,mfcc_sma[2]_quartile3_std,0.10145056058330433
,,F37_affectby_F43,0.08435028026652495,,,,,,,lspFreq_sma[1]_iqr1-3_min,0.10182232263973566
,,F29_affectby_F16,0.08435028026652495,,,,,,,mfcc_sma[5]_min_max,0.10208617222850382
,,F68_affectby_F67,0.08435028026652495,,,,,,,lspFreq_sma[5]_max_max,0.10208617222850382
,,F10_affectby_F26,0.08435028026652495,,,,,,,mfcc_sma[2]_min_min,0.10272494928287562
,,F55_affectby_F86,0.08435028026652495,,,,,,,lspFreq_sma[2]_quartile1_min,0.10272494928287562
,,F43_affectby_F5,0.08489840706150778,,,,,,,lspFreq_sma[6]_max_max,0.10272494928287562
,,F76_affectby_F5,0.08489840706150778,,,,,,,mfcc_sma_de[3]_range_max,0.10272494928287562
,,F14_affectby_F25,0.08489840706150778,,,,,,,mfcc_sma_de[5]_linregerrQ_min,0.10302487744226053
,,F12_affectby_F45,0.08489840706150778,,,,,,,voiceProb_sma_de_stddev_std,0.10336690158281764
,,F11_affectby_F29,0.08489840706150778,,,,,,,lspFreq_sma[3]_maxPos_mean,0.10336690158281764
,,F52_affectby_F27,0.08489840706151383,,,,,,,lspFreq_sma_de[0]_linregerrQ_std,0.10336690158281764
,,F83_affectby_F85,0.08489840706151383,,,,,,,lspFreq_sma_de[7]_iqr2-3_min,0.10364360515284188
,,F10_affectby_F46,0.08489840706151383,,,,,,,pcm_intensity_sma_quartile2_mean,0.10401048945854535
,,F79_affectby_F25,0.08544941110929404,,,,,,,mfcc_sma_de[11]_linregerrQ_max,0.10401203895486605
,,F36_affectby_F55,0.08544941110929404,,,,,,,lspFreq_sma[0]_quartile3_std,0.10401203895486605
,,F8_affectby_F83,0.08544941110929404,,,,,,,F0env_sma_iqr1-2_max,0.10401203895486605
,,F88_affectby_F59,0.08544941110929404,,,,,,,mfcc_sma_de[2]_minPos_mean,0.10401203895486605
,,F57_affectby_F20,0.08544941110929404,,,,,,,mfcc_sma[8]_linregc1_mean,0.10401203895486605
,,F77_affectby_F17,0.08544941110929404,,,,,,,lspFreq_sma[7]_stddev_max,0.10466037121534974
,,F14_affectby_F78,0.08544941110929404,,,,,,,lspFreq_sma_de[4]_range_std,0.10466037121534974
,,F35_affectby_F51,0.08600330239879644,,,,,,,mfcc_sma[2]_linregerrA_mean,0.10466037121534974
,,F77_affectby_F3,0.08600330239879644,,,,,,,voiceProb_sma_range_min,0.10468642595007822
,,F75_affectby_F72,0.08656009091780546,,,,,,,lspFreq_sma[2]_linregerrQ_std,0.1053119081700438
,,F59_affectby_F27,0.08656009091780546,,,,,,,voiceProb_sma_de_amean_mean,0.10563692974884933
,,F1_affectby_F4,0.08656009091780546,,,,,,,mfcc_sma[3]_min_std,0.10596665961386684
,,F73_affectby_F12,0.08656009091780546,,,,,,,mfcc_sma[12]_linregc1_max,0.10596665961386684
,,F15_affectby_F41,0.08656009091780546,,,,,,,mfcc_sma[4]_linregerrQ_min,0.1061753912154282
,,F6_affectby_F80,0.08656009091780546,,,,,,,mfcc_sma_de[8]_linregc2_max,0.10662463533057619
,,F18_affectby_F7,0.08656009091780546,,,,,,,lspFreq_sma_de[5]_linregerrQ_std,0.10662463533057619
,,F70_affectby_F64,0.08656009091780546,,,,,,,mfcc_sma[12]_min_min,0.10662463533057619
,,F68_affectby_F15,0.08656009091780546,,,,,,,lspFreq_sma[0]_kurtosis_std,0.10662463533057619
,,F2_affectby_F31,0.08711978665271476,,,,,,,mfcc_sma[7]_iqr1-3_max,0.10662463533057619
,,F41_affectby_F14,0.08711978665271476,,,,,,,lspFreq_sma_de[0]_min_std,0.10662463533057619
,,F22_affectby_F33,0.08711978665271476,,,,,,,lspFreq_sma_de[1]_iqr1-3_std,0.10662463533057619
,,F36_affectby_F69,0.08711978665271476,,,,,,,pcm_zcr_sma_max_mean,0.10662463533057619
,,F56_affectby_F38,0.08711978665271476,,,,,,,lspFreq_sma_de[2]_max_std,0.10728584509239662
,,F73_affectby_F27,0.0876823995882367,,,,,,,mfcc_sma[2]_amean_std,0.10728584509239662
,,F72_affectby_F65,0.0876823995882367,,,,,,,mfcc_sma[12]_linregerrQ_min,0.10750462780762207
,,F1_affectby_F45,0.0876823995882367,,,,,,,pcm_zcr_sma_de_stddev_max,0.10795029865970872
,,F82_affectby_F68,0.08824793970709251,,,,,,,lspFreq_sma_de[1]_quartile3_max,0.10795029865971711
,,F68_affectby_F26,0.08824793970709251,,,,,,,mfcc_sma[11]_stddev_min,0.10817417049973002
,,F82_affectby_F46,0.08824793970709251,,,,,,,voiceProb_sma_de_iqr2-3_min,0.10832753955785539
,,F24_affectby_F24,0.08881641698977055,,,,,,,mfcc_sma_de[9]_iqr1-2_min,0.10835836371122723
,,F7_affectby_F47,0.08881641698977055,,,,,,,mfcc_sma[6]_quartile1_std,0.10861800578076052
,,F29_affectby_F11,0.08881641698977055,,,,,,,mfcc_sma_de[10]_iqr1-2_min,0.10874580535627179
,,F44_affectby_F77,0.08881641698977055,,,,,,,lspFreq_sma_de[7]_amean_max,0.1092889761912614
,,F18_affectby_F26,0.08881641698977055,,,,,,,voiceProb_sma_de_range_std,0.1092889761912614
,,F32_affectby_F71,0.08881641698977055,,,,,,,F0env_sma_linregc2_std,0.1092889761912614
,,F16_affectby_F1,0.08938784141417722,,,,,,,F0_sma_max_max,0.10955750214062128
,,F17_affectby_F68,0.08996222295543328,,,,,,,mfcc_sma[6]_minPos_mean,0.10996321961409813
,,F34_affectby_F12,0.08996222295543328,,,,,,,lspFreq_sma[2]_maxPos_mean,0.10996321961409813
,,F30_affectby_F3,0.08996222295543328,,,,,,,lspFreq_sma_de[4]_max_std,0.10996321961409813
,,F80_affectby_F23,0.08996222295543328,,,,,,,pcm_loudness_sma_linregc2_std,0.10996321961409813
,,F49_affectby_F86,0.08996222295543328,,,,,,,mfcc_sma_de[10]_minPos_mean,0.10996321961409813
,,F39_affectby_F73,0.08996222295543328,,,,,,,mfcc_sma[1]_minPos_mean,0.10996321961409813
,,F73_affectby_F40,0.08996222295543328,,,,,,,voiceProb_sma_linregc1_max,0.10996321961409813
,,F11_affectby_F75,0.09053957158547074,,,,,,,voiceProb_sma_amean_std,0.11064074575901009
,,F53_affectby_F10,0.09053957158547074,,,,,,,mfcc_sma_de[11]_linregerrA_max,0.11064074575901009
,,F27_affectby_F12,0.09053957158547074,,,,,,,mfcc_sma[6]_min_std,0.11132156432223993
,,F24_affectby_F34,0.09053957158547074,,,,,,,mfcc_sma[7]_linregerrQ_min,0.11157152437107717
,,F18_affectby_F18,0.09053957158547074,,,,,,,pcm_loudness_sma_quartile3_std,0.11200568498618446
,,F26_affectby_F8,0.09111989727282983,,,,,,,mfcc_sma[2]_min_max,0.11200568498618446
,,F60_affectby_F16,0.09111989727282983,,,,,,,mfcc_sma_de[7]_min_mean,0.11200568498618446
,,F19_affectby_F77,0.09111989727282983,,,,,,,lspFreq_sma[1]_iqr2-3_min,0.11208728073673815
,,F45_affectby_F19,0.09111989727282983,,,,,,,pcm_loudness_sma_skewness_max,0.11226364360916026
,,F58_affectby_F88,0.09111989727282983,,,,,,,mfcc_sma_de[9]_linregc1_mean,0.11269311741908054
,,F84_affectby_F63,0.09111989727282983,,,,,,,mfcc_sma_de[6]_linregerrQ_max,0.11269311741908054
,,F9_affectby_F82,0.09170320998232004,,,,,,,mfcc_sma[12]_linregerrQ_max,0.11269311741908054
,,F55_affectby_F62,0.09170320998232004,,,,,,,mfcc_sma[4]_minPos_std,0.11338387127465138
,,F36_affectby_F59,0.09170320998232004,,,,,,,voiceProb_sma_stddev_min,0.1134448010437807
,,F53_affectby_F73,0.09170320998232004,,,,,,,pcm_intensity_sma_de_quartile2_mean,0.11407471577338692
,,F58_affectby_F18,0.09170320998232004,,,,,,,F0env_sma_de_linregc2_max,0.11407795619181046
,,F52_affectby_F12,0.09170320998232004,,,,,,,lspFreq_sma[7]_maxPos_mean,0.11407795619181046
,,F23_affectby_F83,0.09170320998232004,,,,,,,mfcc_sma_de[6]_linregerrA_max,0.11407795619181046
,,F10_affectby_F64,0.09170320998232004,,,,,,,mfcc_sma_de[3]_stddev_max,0.11407795619181046
,,F75_affectby_F30,0.09228951967476229,,,,,,,mfcc_sma[12]_range_max,0.11477538179424053
,,F36_affectby_F57,0.09228951967476229,,,,,,,voiceProb_sma_de_iqr2-3_std,0.11477538179424053
